Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7001","January","LCU","355","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7002","February","LCU","348","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7003","March","LCU","326","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7004","April","LCU","322","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7005","May","LCU","331","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7006","June","LCU","340","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7007","July","LCU","351","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7008","August","LCU","368","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7009","September","LCU","390","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7010","October","LCU","408","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7011","November","LCU","395","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","882","Milk, whole fresh cow","2010","2010","7012","December","LCU","368","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7001","January","LCU","151","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7002","February","LCU","158","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7003","March","LCU","158","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7004","April","LCU","155","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7005","May","LCU","151","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7006","June","LCU","145","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7007","July","LCU","145","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7008","August","LCU","144","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7009","September","LCU","158","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7010","October","LCU","176","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7011","November","LCU","212","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","75","Oats","2010","2010","7012","December","LCU","203","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7001","January","LCU","247","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7002","February","LCU","331","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7003","March","LCU","754","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7004","April","LCU","659","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7005","May","LCU","425","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7006","June","LCU","355","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7007","July","LCU","359","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7008","August","LCU","289","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7009","September","LCU","258","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7010","October","LCU","212","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7011","November","LCU","267","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","403","Onions, dry","2010","2010","7012","December","LCU","256","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7001","January","LCU","166","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7002","February","LCU","176","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7003","March","LCU","207","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7004","April","LCU","194","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7005","May","LCU","207","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7006","June","LCU","230","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7007","July","LCU","184","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7008","August","LCU","194","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7009","September","LCU","185","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7010","October","LCU","173","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7011","November","LCU","291","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","490","Oranges","2010","2010","7012","December","LCU","174","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","534","Peaches and nectarines","2010","2010","7005","May","LCU","1190","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","534","Peaches and nectarines","2010","2010","7006","June","LCU","647","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","534","Peaches and nectarines","2010","2010","7007","July","LCU","632","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","534","Peaches and nectarines","2010","2010","7008","August","LCU","595","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","534","Peaches and nectarines","2010","2010","7009","September","LCU","548","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","521","Pears","2010","2010","7001","January","LCU","420","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","521","Pears","2010","2010","7002","February","LCU","406","","Official data"
"PP","Producer Prices","231","United States of America","5530","Producer Price (LCU/tonne)","521","Pears","2010","2010","7003","March","LCU","386","","Official data"
